Sub,mm2_r,mm2_z
01092-A,0.453918804345852,0.489625069451451
01105-A,0.570443694533156,0.64818031909222
01122-A,0.511403803973756,0.564628898050219
01153-A,0.291377512956212,0.300070920363051
01291-A,0.667257581809619,0.805783358641865
01313-A,0.530942929401359,0.591457335763655
01314-A,0.710060309034126,0.887305489074527
01319-A,0.552347468484752,0.621753113915924
01357-A,0.565161670573433,0.640385048001461
01360-A,0.483544738546607,0.527600465287206
01392-A,0.513196045095633,0.567058896890948
01403-A,0.696844004837544,0.861138914191514
01438-A,0.468840252115251,0.508582802390782
01443-A,0.600893762016018,0.694544855733998
01445-A,-0.0782114792087916,-0.0783715412148405
01495-A,0.681654901645108,0.832198819367019
01519-A,0.520596869845992,0.57715818149907006
01544-A,0.171115417306569,0.172815500531625
01569-A,0.518816772763243,0.574719372175628
01583-A,0.597972639478676,0.68998542857518
01587-A,0.681473259062891,0.831859598777229
01594-A,0.661811912428291,0.796030793389189
01598-A,0.636581841329942,0.752405489566646
01612-A,0.238895298799938,0.243602220677123
01614-A,0.479607113158927,0.52247389476352
01638-A,0.561257694216881,0.634667375859694
01662-A,0.485919259899274,0.530704277462349
01673-A,0.732547755650914,0.934203635336406
01682-A,0.57739292709801,0.658542937689015
01698-A,0.418085662591951,0.44536993290389
01710-A,-0.0362415838549444,-0.0362574635696089
01715-A,0.538309036725408,0.601771653716328
01730-A,0.678125710427464,0.825635868390419
01732-A,0.570739210903566,0.648618494140711
01734-A,0.546432626916218,0.613281102649638
01740-A,0.398017871672426,0.421291474375094
01745-A,0.313954878238394,0.324926729244639
01748-A,0.566847071906561,0.642864898184651
01753-A,0.669668179305811,0.810141262060037
01754-A,0.647078947891192,0.770257139942852
01843-A,0.402960070774631,0.427177812763544
01845-A,0.402158752214391,0.42622152354289
01880-A,0.298358059568083,0.307716248257048
01882-A,0.320919772894331,0.332672147601551
01898-A,0.555370951209372,0.626114506844779
01911-A,0.547560326814561,0.61489027593794
01931-A,0.40971319748841,0.435266515952711
01937-A,0.387376793984215,0.408709984840086
01961-A,0.314083886175244,0.325069850064227
01989-A,0.566324226740443,0.642094853888384
01999-A,0.578127157424888,0.65964506591311
02000-A,0.0984145200009853,0.0987341078516061
02009-A,0.472164850165803,0.512852632443296
02036-A,0.138467816611165,0.139363102104607
02063-A,0.479566568255595,0.522421238802959
02068-A,0.446368708153937,0.480156214056614
02070-A,0.728862717837986,0.926296906963708
02089-A,0.471018050342813,0.511377840839163
02111-A,-0.0254753862987417,-0.0254808995811423
02123-A,0.628826766417256,0.739473184463543
02124-A,0.627834467771224,0.73783356435539
02131-A,0.411915837291751,0.437916369722871
02132-A,0.302586462284902,0.31236430373513
