refCode,Pairs,Domain,r_twin_PP,z_twin_PP
04461_UR,UR,faces val.,0.5411985905169808,0.6058491204286427
04467_UR,UR,faces val.,0.31315531957841347,0.32403998905931614
04471_UR,UR,faces val.,0.6822825979699448,0.8333722623335932
04472_UR,UR,faces val.,0.12692580897487277,0.12761407255312338
04476_UR,UR,faces val.,0.5200393958514989,0.5763937529924003
04477_UR,UR,faces val.,0.6567650310087563,0.7871034750454643
04479_UR,UR,faces val.,0.5972458160383184,0.6888548247571189
04480_UR,UR,faces val.,0.5995598402707093,0.6924597145572544
04485_UR,UR,faces val.,0.6910071623366065,0.8498807434530604
04487_UR,UR,faces val.,0.5943145207357535,0.6843104887564466
04494_UR,UR,faces val.,0.5342149810079968,0.5960249605685639
04495_UR,UR,faces val.,0.69404443963994,0.8557171222986292
04499_UR,UR,faces val.,0.5702086178247111,0.6478319169408174
U0008_UR,UR,faces val.,0.5984263340188277,0.6906919447620454
U0009_UR,UR,faces val.,0.5865287031940676,0.6723578030877171
U0010_UR,UR,faces val.,0.7027946361981716,0.8728013617467688
U0011_UR,UR,faces val.,0.7092189200627173,0.8856105459113244
U0013_UR,UR,faces val.,0.641070420499007,0.7599888957316968
U0014_UR,UR,faces val.,0.5324074841943349,0.5934990364310465
U0015_UR,UR,faces val.,0.2677927689384222,0.27448455688286794
U0019_UR,UR,faces val.,0.4834634936543737,0.5274944324341744
U0021_UR,UR,faces val.,0.5095355400753487,0.5621022367948849
U0023_UR,UR,faces val.,0.6001666937194525,0.6934076802121589
U0025_UR,UR,faces val.,0.5979801916407723,0.6899971842998563
U0028_UR,UR,faces val.,0.6611478937832836,0.7948501986551633
U0036_UR,UR,faces val.,0.6828832599930912,0.8344969282299811
U0037_UR,UR,faces val.,0.7218632320652936,0.9115246471224708
U0040_UR,UR,faces val.,0.6637488414763743,0.7994851485213927
U0043_UR,UR,faces val.,0.6355672006880694,0.7507013822416309
U0046_UR,UR,faces val.,0.6526621116650166,0.779922310001569
U0053_UR,UR,faces val.,0.6327416978119754,0.7459752414084071
U0054_UR,UR,faces val.,0.665010640476567,0.8017440121833674
U0061_UR,UR,faces val.,0.5969372277912687,0.688375264495567
00002_TW,MZ,scenes val.,0.9056388650752276,1.5027216557559497
00003_TW,MZ,scenes val.,0.9390719614864833,1.7301356479750223
00005_TW,MZ,scenes val.,0.6576142717183955,0.7885983499592387
00007_TW,MZ,scenes val.,0.8722838610304592,1.3425520718739128
00010_TW,MZ,scenes val.,0.7858462018830439,1.060476602439273
00012_TW,MZ,scenes val.,0.8529125352942195,1.2667433078295631
00014_TW,MZ,scenes val.,0.9286157417789106,1.6482402101910711
00015_TW,MZ,scenes val.,0.8596340535996818,1.2919410434038368
00016_TW,MZ,scenes val.,0.8424133803103654,1.2294281687710595
00017_TW,DZ,scenes val.,0.726199252926882,0.9206383328070907
00028_TW,MZ,scenes val.,0.7187568638936428,0.9050685033396885
00029_TW,MZ,scenes val.,0.5728610707886055,0.6517711282598898
00048_TW,MZ,scenes val.,0.8416694181460199,1.2268712971407332
00051_TW,MZ,scenes val.,0.6695766567746465,0.8099753418887959
00058_TW,MZ,scenes val.,0.7351257961660422,0.9397900919907445
00078_TW,MZ,scenes val.,0.7421721074799952,0.95529783612419406
00113_TW,DZ,scenes val.,0.7163520938411589,0.9001113699619814
00128_TW,DZ,scenes val.,0.8594708074017501,1.2913159851925688
00138_TW,DZ,scenes val.,0.8972428289939246,1.4578941634190477
00150_TW,MZ,scenes val.,0.8462417440584121,1.242762879837045
00173_TW,MZ,scenes val.,0.6262700156646498,0.73525538398121
00186_TW,MZ,scenes val.,0.8206953358978132,1.1589436833428912
00194_TW,MZ,scenes val.,0.7569878035722256,0.9891222567001842
00256_TW,MZ,scenes val.,0.8396124834169951,1.2198586779846006
00264_TW,MZ,scenes val.,0.7755602707898261,1.034132046625259
00286_TW,MZ,scenes val.,0.8825759170566702,1.387302132243319
00296_TW,MZ,scenes val.,0.8077832570901063,1.1206165245908108
00307_TW,MZ,scenes val.,0.8076765880114661,1.1203096271224189
00310_TW,MZ,scenes val.,0.8136504324140234,1.1377363006139494
00313_TW,DZ,scenes val.,0.6231742967989937,0.7301780993379142
00352_TW,DZ,scenes val.,0.8176624822048285,1.149723570571006
00359_TW,DZ,scenes val.,0.5466394725177985,0.6135760493089278
00364_TW,DZ,scenes val.,0.7420677346209644,0.9550655133720484
00379_TW,MZ,scenes val.,0.5330148695241407,0.5943470809049696
00394_TW,MZ,scenes val.,0.7325163466240844,0.9341358553533236
00407_TW,MZ,scenes val.,0.7201813601676403,0.9080216638899531
00450_TW,DZ,scenes val.,0.5351493141650745,0.5973333400358799
00467_TW,DZ,scenes val.,0.8154819155065757,1.143179376014544
00473_TW,DZ,scenes val.,0.7805842970310154,1.0468643642858517
00500_TW,DZ,scenes val.,0.8304477544690333,1.1895773889666599
00545_TW,MZ,scenes val.,0.8366545651070323,1.209916916856409
00550_TW,MZ,scenes val.,0.7984312368646969,1.0942697246874564
00561_TW,MZ,scenes val.,0.8013928578833259,1.1024933706494182
00613_TW,DZ,scenes val.,0.8389385508284082,1.217578922778794
00617_TW,DZ,scenes val.,0.8339143424944613,1.200852141047262
00621_TW,DZ,scenes val.,0.8680123401220774,1.3249608961925237
00630_TW,MZ,scenes val.,0.8633868096705539,1.3064987360859288
00679_TW,MZ,scenes val.,0.6343743369795084,0.7487026551035783
00681_TW,MZ,scenes val.,0.7942987101803695,1.0829722334221659
00684_TW,MZ,scenes val.,0.7406816044859352,0.9519877046069848
00698_TW,DZ,scenes val.,0.8088197999061114,1.123606714037548
00711_TW,DZ,scenes val.,0.48931234899485565,0.5351558144170692
00726_TW,DZ,scenes val.,0.7449012793099352,0.9614013246873542
00728_TW,DZ,scenes val.,0.6783397967558332,0.8260323243227093
00729_TW,DZ,scenes val.,0.8719591375392706,1.3411956888066314
00773_TW,MZ,scenes val.,0.8612368662379342,1.298114060830869
00777_TW,MZ,scenes val.,0.697475439962243,0.8623674632937711
00791_TW,MZ,scenes val.,0.8044767214740152,1.1111732398273733
00842_TW,DZ,scenes val.,0.746921356640822,0.9659550045725341
00870_TW,DZ,scenes val.,0.7367941974250953,0.9434300160678322
00934_TW,MZ,scenes val.,0.7148606376335114,0.8970545219659322
01013_TW,MZ,scenes val.,0.5521771656825092,0.6215080761432353
01014_TW,MZ,scenes val.,0.8793335899571864,1.3728213615590124
01023_TW,MZ,scenes val.,0.8493070953693351,1.2536611415443744
01040_TW,MZ,scenes val.,0.8005701672003938,1.1001980970544596
01045_TW,MZ,scenes val.,0.8391124785166251,1.2181664445486677
01077_TW,DZ,scenes val.,0.793686414732099,1.0813154803680671
01086_TW,DZ,scenes val.,0.7117952995952306,0.8908134943015832
01092_TW,DZ,scenes val.,0.6229337699613396,0.7297849554985275
01105_TW,DZ,scenes val.,0.8028404687676814,1.1065527670302744
01153_TW,MZ,scenes val.,0.880450191005964,1.3777666971314966
01291_TW,DZ,scenes val.,0.8867911538994506,1.4066992772520732
01314_TW,MZ,scenes val.,0.8853599337596518,1.4000383333071007
01319_TW,MZ,scenes val.,0.7871964675371368,1.0640170472645372
01357_TW,MZ,scenes val.,0.8609864774771797,1.2971453888065865
01392_TW,DZ,scenes val.,0.8264574827703534,1.1768554712703096
01403_TW,DZ,scenes val.,0.745523559909208,0.9628007827894367
01438_TW,DZ,scenes val.,0.7012383142182955,0.8697327334677578
01443_TW,MZ,scenes val.,0.8889358489392076,1.4168304673704046
01445_TW,MZ,scenes val.,0.8708217805322248,1.3364700354900922
01495_TW,MZ,scenes val.,0.770303747001699,1.0210743111736924
01519_TW,MZ,scenes val.,0.4991070226656088,0.5481162157124397
01544_TW,MZ,scenes val.,0.5959859546988827,0.6868986673516911
01569_TW,MZ,scenes val.,0.49216781388201924,0.5389170997575035
01587_TW,MZ,scenes val.,0.76841321064345125,1.0164416145101651
01612_TW,DZ,scenes val.,0.6857102198738674,0.8398134112419603
01614_TW,DZ,scenes val.,0.5539772678676529,0.6241014915255028
01638_TW,DZ,scenes val.,0.7493522229885385,0.9714760826623241
01662_TW,DZ,scenes val.,0.5517030325709807,0.6208262254523615
01673_TW,DZ,scenes val.,0.8124190487679467,1.1341036154204032
01682_TW,DZ,scenes val.,0.9160139921630625,1.5636760248522978
01698_TW,MZ,scenes val.,0.5899899651940848,0.6776506747302259
01730_TW,MZ,scenes val.,0.799255579938136,1.096547867329035
01732_TW,MZ,scenes val.,0.8298484772650265,1.187649546411884
01734_TW,MZ,scenes val.,0.8849442859720735,1.3981185310390607
01740_TW,MZ,scenes val.,0.8396705234244893,1.2200554223436395
01748_TW,MZ,scenes val.,0.8738035178960587,1.3489427683862916
01753_TW,MZ,scenes val.,0.7271370151980251,0.9226253150448578
01754_TW,MZ,scenes val.,0.8773662691808543,1.3642115191385664
01880_TW,DZ,scenes val.,0.7557515086650787,0.9862330700654728
01882_TW,DZ,scenes val.,0.7477984678188263,0.9679418788920777
01898_TW,DZ,scenes val.,0.5178727267074691,0.5734284900114303
01937_TW,MZ,scenes val.,0.8093571156952087,1.1251624571016614
01961_TW,MZ,scenes val.,0.7957620525669343,1.086949514773319
01989_TW,MZ,scenes val.,0.8569448089187728,1.2817286664668117
01999_TW,MZ,scenes val.,0.8440498427291678,1.2350914909539723
02000_TW,MZ,scenes val.,0.7690042096938295,1.017886293643294
02009_TW,DZ,scenes val.,0.7895118151213896,1.0701343049752883
02036_TW,DZ,scenes val.,0.8433219997974849,1.2325659561498838
02063_TW,DZ,scenes val.,0.7294819759352207,0.9276192391537592
02068_TW,DZ,scenes val.,0.74904826552948,0.9707832215072959
02070_TW,DZ,scenes val.,0.6902858214447104,0.8485015256105987
02089_TW,DZ,scenes val.,0.7063454325055315,0.8798525262240008
02111_TW,DZ,scenes val.,0.6072797060724147,0.7046003836035594
02132_TW,DZ,scenes val.,0.6556412004358438,0.785129754636723
02135_TW,DZ,scenes val.,0.8126064852506533,1.1346551863704826
02138_TW,DZ,scenes val.,0.831569718440254,1.1932033714598644
02152_TW,MZ,scenes val.,0.8075252355089064,1.1198744319539595
02160_TW,MZ,scenes val.,0.7584560238395637,0.9925699457077484
02182_TW,MZ,scenes val.,0.739817756399202,0.9500766633107356
02210_TW,MZ,scenes val.,0.7057331254021617,0.8786315952756182
02211_TW,MZ,scenes val.,0.7326052765091368,0.9343277815255393
02228_TW,MZ,scenes val.,0.7770622417577493,1.0379121161869496
02243_TW,MZ,scenes val.,0.5713899383979972,0.6495841297484647
02247_TW,MZ,scenes val.,0.8574106036947406,1.2834847513561112
02255_TW,MZ,scenes val.,0.7601259921825112,0.9965134269330637
02270_TW,MZ,scenes val.,0.7723631656113203,1.026158764739348
02294_TW,MZ,scenes val.,0.7879207809859929,1.0659243846741275
02295_TW,MZ,scenes val.,0.7470681662521227,0.9662871539045018
02296_TW,MZ,scenes val.,0.7918437128805101,1.0763555989993043
02303_TW,MZ,scenes val.,0.8090745805806195,1.1243439172580714
02308_TW,MZ,scenes val.,0.8920979178271055,1.4321086662783424
02312_TW,MZ,scenes val.,0.7710634466504431,1.022945278454417
02322_TW,MZ,scenes val.,0.8486757302962445,1.2513999122670618
02330_TW,MZ,scenes val.,0.750601272094409,0.9743308296731085
02337_TW,MZ,scenes val.,0.793205299045218,1.0800167245291696
02342_TW,MZ,scenes val.,0.673835204104169,0.8177350196490926
02349_TW,MZ,scenes val.,0.7415940361029025,0.9540121168985143
02351_TW,MZ,scenes val.,0.8693363548250659,1.3303561645992248
02362_TW,MZ,scenes val.,0.5091762511291544,0.5616170760759093
02363_TW,MZ,scenes val.,0.8869574630350483,1.407478410902715
02380_TW,MZ,scenes val.,0.7105802251494885,0.8883548812599354
02385_TW,MZ,scenes val.,0.7797148150311747,1.0446427059878458
02387_TW,MZ,scenes val.,0.7560978844210624,0.987041268166722
02394_TW,MZ,scenes val.,0.8535702581904676,1.269161596114168
02397_TW,MZ,scenes val.,0.7878461090360289,1.0657274855753045
02398_TW,MZ,scenes val.,0.8376157376668308,1.2131293496862143
02410_TW,MZ,scenes val.,0.7467875530216456,0.965652424126627
02425_TW,MZ,scenes val.,0.8894188614500266,1.4191375215176578
02433_TW,MZ,scenes val.,0.7774659063091466,1.0389318304281685
02438_TW,MZ,scenes val.,0.8176317351097971,1.1496308060583436
02471_TW,MZ,scenes val.,0.7728027714482832,1.0272492856859936
02477_TW,MZ,scenes val.,0.7238815973831366,0.9157520005696408
02479_TW,MZ,scenes val.,0.7177917949219369,0.9030748952101657
02494_TW,MZ,scenes val.,0.822595183056961,1.1647912333252641
02509_TW,DZ,scenes val.,0.6427556062938659,0.7628551173747669
02519_TW,DZ,scenes val.,0.5304020748902335,0.5907044619121911
02550_TW,DZ,scenes val.,0.5903744912217893,0.6782407237376332
02556_TW,DZ,scenes val.,0.8086159014617104,1.123017370287976
02564_TW,DZ,scenes val.,0.7244477997334231,0.9169425384120313
02571_TW,MZ,scenes val.,0.8214439442021899,1.1612411257233803
02581_TW,MZ,scenes val.,0.881578678625415,1.3828088203562086
02587_TW,MZ,scenes val.,0.8386233444695337,1.2165156401021324
02588_TW,MZ,scenes val.,0.9164477288341691,1.5663780860895384
02604_TW,MZ,scenes val.,0.6424276151754872,0.7622964314034589
02615_TW,MZ,scenes val.,0.8760648969214171,1.3585868279379114
02618_TW,MZ,scenes val.,0.816588211438373,1.1464907880321633
02626_TW,MZ,scenes val.,0.8271209733828361,1.178952343310303
02627_TW,MZ,scenes val.,0.7905301164111572,1.0728435170666433
02640_TW,MZ,scenes val.,0.67824809830629,0.8258624863742958
02642_TW,MZ,scenes val.,0.7384037529800543,0.9469601572920207
02650_TW,MZ,scenes val.,0.7981383393153176,1.093462269023298
02651_TW,MZ,scenes val.,0.8501890647893966,1.2568345214397703
02655_TW,MZ,scenes val.,0.6821032175925366,0.8330367290856624
02660_TW,MZ,scenes val.,0.6397580962510174,0.7577641235024444
02662_TW,MZ,scenes val.,0.877576703590261,1.3651262774002209
02665_TW,MZ,scenes val.,0.7857406345082038,1.0602006300072193
02666_TW,MZ,scenes val.,0.639885391099578,0.7579796480293515
02667_TW,MZ,scenes val.,0.7279366539480743,0.9243241805095266
02678_TW,MZ,scenes val.,0.8795025186212053,1.3735667758801902
02687_TW,MZ,scenes val.,0.8061733186880186,1.1160006665946138
02700_TW,MZ,scenes val.,0.8453529945727593,1.2396403638754083
02704_TW,MZ,scenes val.,0.7579814015288372,0.9914534612318868
02715_TW,DZ,scenes val.,0.7353899535013997,0.940365102300764
02720_TW,DZ,scenes val.,0.8506859599134651,1.2586299494691007
02724_TW,DZ,scenes val.,0.6496268030577561,0.77465274897765235
02732_TW,DZ,scenes val.,0.816453811044557,1.146087538571252
02746_TW,DZ,scenes val.,0.618796868280203,0.7230530456178483
02747_TW,DZ,scenes val.,0.8384685941648033,1.215994315573969
02748_TW,DZ,scenes val.,0.8682351035044589,1.325865110933306
02752_TW,DZ,scenes val.,0.9205323029388702,1.5925035274496533
02761_TW,DZ,scenes val.,0.8397002178981172,1.220156105986933
02766_TW,DZ,scenes val.,0.885794192440214,1.402051091591273
02781_TW,DZ,scenes val.,0.8659395419392752,1.3166145516532783
02782_TW,DZ,scenes val.,0.5378634206036997,0.601144434540997
02783_TW,DZ,scenes val.,0.6928195499061403,0.8533577151119022
02794_TW,DZ,scenes val.,0.728757853363359,0.9260732369117596
02800_TW,DZ,scenes val.,0.8143829921590935,1.1399076432259727
02806_TW,DZ,scenes val.,0.8272992490863649,1.179517001172194
02814_TW,DZ,scenes val.,0.8111813835237836,1.1304738781784935
02826_TW,DZ,scenes val.,0.7793041897310029,1.0435961664818667
02828_TW,DZ,scenes val.,0.5927467353318298,0.6818900237327432
02829_TW,DZ,scenes val.,0.6238899390128463,0.7313489654663728
02834_TW,DZ,scenes val.,0.6338169846162599,0.7477705070870366
02835_TW,DZ,scenes val.,0.4674358455401661,0.5067842328615235
02840_TW,DZ,scenes val.,0.7524892253995554,0.9786691779790007
02847_TW,DZ,scenes val.,0.7846789296392386,1.0574317709902832
02855_TW,DZ,scenes val.,0.7441549040235302,0.9597266270722435
02857_TW,MZ,scenes val.,0.7630295400298688,1.0034267229571443
02861_TW,MZ,scenes val.,0.8504575372533144,1.257803910338457
02868_TW,MZ,scenes val.,0.8250401959580203,1.1724005173023762
02872_TW,MZ,scenes val.,0.7702906720930549,1.021042157825223
02878_TW,MZ,scenes val.,0.8024912886629885,1.1055711724120965
02886_TW,MZ,scenes val.,0.8616778106431352,1.2998238696935718
02899_TW,MZ,scenes val.,0.8140948936355549,1.1390527892166196
02910_TW,MZ,scenes val.,0.8447810191328712,1.2376394804704605
02912_TW,MZ,scenes val.,0.6629073472237879,0.7979824683924103
02919_TW,MZ,scenes val.,0.7359730709452237,0.9416361405160133
02921_TW,MZ,scenes val.,0.7726067262077853,1.0267627333558824
02924_TW,MZ,scenes val.,0.8372013375033429,1.211742221275508
02926_TW,MZ,scenes val.,0.8075960671618546,1.1200780614208357
02933_TW,MZ,scenes val.,0.7773323886287229,1.0385943667781052
02938_TW,MZ,scenes val.,0.8430651398145357,1.2316772427583476
02940_TW,MZ,scenes val.,0.7621029842913488,1.0012126896261657
02941_TW,MZ,scenes val.,0.7847342461689282,1.0575757361360194
02942_TW,MZ,scenes val.,0.8075186080403178,1.1198553824868567
02945_TW,MZ,scenes val.,0.8487839667043815,1.2517869441062681
02947_TW,MZ,scenes val.,0.8678297230076453,1.3242206957158558
02948_TW,MZ,scenes val.,0.8862255154643611,1.4040573730643355
02954_TW,MZ,scenes val.,0.7429397896514752,0.9570090809330982
02960_TW,MZ,scenes val.,0.8409003480243511,1.224239651309493
02971_TW,MZ,scenes val.,0.5629835073086419,0.6371904216620202
02976_TW,MZ,scenes val.,0.8238060480922902,1.1685477219698406
02981_TW,MZ,scenes val.,0.5975522332150611,0.6893312830453873
02982_TW,MZ,scenes val.,0.7066580609467067,0.8804767154416044
02987_TW,MZ,scenes val.,0.8154208986114537,1.1429972572309677
02988_TW,MZ,scenes val.,0.6961354943633662,0.8597629033988486
03004_TW,MZ,scenes val.,0.7751802778900085,1.0331792078916286
03013_TW,MZ,scenes val.,0.7821188254537685,1.0508042217315317
03026_TW,MZ,scenes val.,0.7708881712529935,1.0225131359418442
03031_TW,MZ,scenes val.,0.7365230098449845,0.9428370412601564
03035_TW,MZ,scenes val.,0.7335703286783397,0.9364140116697504
03043_TW,MZ,scenes val.,0.7618560610348242,1.0006239180281387
03046_TW,MZ,scenes val.,0.8521711428680647,1.2640292933855717
03051_TW,MZ,scenes val.,0.6882993398170636,0.8447168443351943
03061_TW,MZ,scenes val.,0.8455741583169251,1.2404158564914045
03069_TW,MZ,scenes val.,0.7370709553472083,0.9440357055946574
03074_TW,MZ,scenes val.,0.8947201933704504,1.445102410275511
03076_TW,MZ,scenes val.,0.8659256244096294,1.3165589173100674
03081_TW,MZ,scenes val.,0.5027998096674724,0.5530462223013018
03087_TW,MZ,scenes val.,0.8686962932049715,1.3277416424503459
03089_TW,MZ,scenes val.,0.8430856013401106,1.2317479890701848
03102_TW,MZ,scenes val.,0.8205974460302455,1.1586439037772251
03103_TW,MZ,scenes val.,0.5500739052881864,0.6184872771524719
03105_TW,MZ,scenes val.,0.4871779076787715,0.5323532974460723
03106_TW,MZ,scenes val.,0.6303809277814709,0.7420480118820427
03109_TW,MZ,scenes val.,0.8771953293055434,1.3634695229193199
03110_TW,MZ,scenes val.,0.6499769256526123,0.7752587516633347
03113_TW,MZ,scenes val.,0.8333559485979259,1.1990216545578243
03120_TW,MZ,scenes val.,0.8287583699122536,1.1841584643123968
03128_TW,MZ,scenes val.,0.9006864443605707,1.4758441563497429
03130_TW,MZ,scenes val.,0.6700806680381791,0.810889516240557
03132_TW,MZ,scenes val.,0.6702495089814,0.8111960100834468
03134_TW,MZ,scenes val.,0.44770989447673054,0.4818323710242007
03142_TW,MZ,scenes val.,0.7354829378412643,0.9405676237776159
03156_TW,MZ,scenes val.,0.8402452944639694,1.2220073027389937
03158_TW,MZ,scenes val.,0.6163442702555284,0.7190883207909184
03178_TW,DZ,scenes val.,0.7292160939329706,0.927051175850278
03181_TW,DZ,scenes val.,0.8487548263698245,1.2516827190577002
03184_TW,DZ,scenes val.,0.7520891409431755,0.9777474537357965
03187_TW,DZ,scenes val.,0.7655459059319184,1.0094777044360563
03192_TW,DZ,scenes val.,0.7806680558165511,1.0470787880017765
03193_TW,DZ,scenes val.,0.6921968785180598,0.8521612646195196
03197_TW,DZ,scenes val.,0.7709289125364227,1.0226135581294524
03201_TW,DZ,scenes val.,0.8717234432612979,1.3402131900605683
03204_TW,DZ,scenes val.,0.7367351392596614,0.9433008362112942
03206_TW,DZ,scenes val.,0.5321857838682108,0.5931896843831698
03211_TW,DZ,scenes val.,0.7807111541791942,1.0471891484185218
03217_TW,DZ,scenes val.,0.6065595752334897,0.7034603018233322
03219_TW,DZ,scenes val.,0.49866148640938307,0.5475230487868882
03225_TW,DZ,scenes val.,0.6069237016061031,0.7040365746560245
03229_TW,DZ,scenes val.,0.7633175077295312,1.0041163567206466
03235_TW,DZ,scenes val.,0.8913607737010557,1.4285096464921285
03236_TW,DZ,scenes val.,0.9192315352816388,1.5840467708285364
03239_TW,DZ,scenes val.,0.7994078351194136,1.0969695464629283
03240_TW,DZ,scenes val.,0.7515306587420891,0.9764629420281052
03243_TW,DZ,scenes val.,0.5925858847961946,0.6816420832792731
03248_TW,DZ,scenes val.,0.5758469802504146,0.6562269430967888
03252_TW,DZ,scenes val.,0.8367558368240032,1.2102545743384254
03263_TW,DZ,scenes val.,0.8240599428818557,1.1693383405231474
03265_TW,DZ,scenes val.,0.7289183870775718,0.9264156759739518
03266_TW,DZ,scenes val.,0.7319295708472905,0.9328708417401853
03267_TW,DZ,scenes val.,0.7057626508764908,0.8786904203456518
03268_TW,DZ,scenes val.,0.7955851394917128,1.0864673360222914
03277_TW,DZ,scenes val.,0.5561452486475619,0.6272348377619189
03285_TW,DZ,scenes val.,0.7115572558709377,0.8903311526682255
03291_TW,DZ,scenes val.,0.6962486905391297,0.859982566773521
03292_TW,DZ,scenes val.,0.8009366092773919,1.101219413349213
03307_TW,DZ,scenes val.,0.6811858461231742,0.8313231704483305
03312_TW,DZ,scenes val.,0.8225158079669306,1.1645457958229573
03316_TW,DZ,scenes val.,0.8724582716533336,1.3432819190538603
03320_TW,DZ,scenes val.,0.8725466060675435,1.3436519224243613
03334_TW,MZ,scenes val.,0.7913224683937458,1.0749596428655621
03335_TW,MZ,scenes val.,0.7140221801062395,0.8953418923163021
03344_TW,MZ,scenes val.,0.8007382461002334,1.1006663449395402
03345_TW,MZ,scenes val.,0.7565310902807125,0.9880534590670557
03346_TW,MZ,scenes val.,0.9229492483267614,1.6085755179704682
03355_TW,MZ,scenes val.,0.6983144320574117,0.8640031091929097
03367_TW,MZ,scenes val.,0.7990707063735644,1.0960362315811427
03378_TW,MZ,scenes val.,0.7833387860913817,1.053953850754661
03383_TW,MZ,scenes val.,0.8269540099067448,1.1784239928690337
03384_TW,MZ,scenes val.,0.9402669564137002,1.7403477439020623
03391_TW,MZ,scenes val.,0.8371631164125584,1.211614445350604
03394_TW,MZ,scenes val.,0.7693407093438234,1.0187102930344194
03396_TW,MZ,scenes val.,0.8559028645360497,1.277819476028668
03399_TW,MZ,scenes val.,0.6803379321114255,0.8297429011454747
03400_TW,MZ,scenes val.,0.6963671883582585,0.8602125902851036
03402_TW,MZ,scenes val.,0.852034669723278,1.2635310718743615
03403_TW,MZ,scenes val.,0.7986276879416024,1.094811882028904
03407_TW,MZ,scenes val.,0.4175918887234942,0.4447717169412627
03416_TW,MZ,scenes val.,0.8067138583509457,1.117546618062619
03419_TW,MZ,scenes val.,0.8614710047772217,1.2990213307090688
03423_TW,MZ,scenes val.,0.8074358738930187,1.1196176273621123
03424_TW,MZ,scenes val.,0.6832135334255004,0.8351160614625021
03429_TW,MZ,scenes val.,0.7150716779249109,0.8974862531445685
03430_TW,MZ,scenes val.,0.7383650637308652,0.9468750864246047
03431_TW,MZ,scenes val.,0.8285682070350867,1.1835515301168116
03436_TW,MZ,scenes val.,0.7794718322389879,1.0440232220588306
03437_TW,MZ,scenes val.,0.9086336630120527,1.5196328995196453
03444_TW,MZ,scenes val.,0.8912862292545556,1.4281469746367557
03458_TW,MZ,scenes val.,0.8993463039925622,1.4687895913141895
03462_TW,MZ,scenes val.,0.5366069264072362,0.5993781525427284
03470_TW,MZ,scenes val.,0.7926850456893939,1.0786153225536856
03474_TW,MZ,scenes val.,0.8300709886876785,1.1883646336961093
03476_TW,MZ,scenes val.,0.868975108904744,1.3288790879931585
03477_TW,MZ,scenes val.,0.601902657022473,0.6961254033251759
03485_TW,MZ,scenes val.,0.8576860783081847,1.2845258073092636
03493_TW,MZ,scenes val.,0.797961082559676,1.0929741152535501
03496_TW,MZ,scenes val.,0.8975549179981944,1.4594972907482688
03498_TW,MZ,scenes val.,0.8785689388824487,1.3694594298500633
03519_TW,MZ,scenes val.,0.5145051805819575,0.56883771702681
03558_TW,DZ,scenes val.,0.7778730857849698,1.03996206451358
03685_TW,MZ,scenes val.,0.6155914659102365,0.7178752617279925
03710_TW,DZ,scenes val.,0.6624977263774722,0.7972520789936706
03742_TW,DZ,scenes val.,0.8752909490739998,1.355267833774997
03769_TW,DZ,scenes val.,0.799189125799155,1.0963639079900058
03775_TW,DZ,scenes val.,0.8891211763764507,1.41771454397018
03888_TW,MZ,scenes val.,0.8393862937738881,1.2190925586151626
03979_TW,DZ,scenes val.,0.6382870434198122,0.7552777647913128
04007_TW,MZ,scenes val.,0.8178217403933199,1.1502042806112378
04008_TW,MZ,scenes val.,0.729369104536376,0.9273780291893972
04012_TW,MZ,scenes val.,0.8111435149456512,1.1303631563534404
04014_TW,MZ,scenes val.,0.7469864120586811,0.966102168834571
04017_TW,MZ,scenes val.,0.6886767156864724,0.8454343105310322
04023_TW,MZ,scenes val.,0.8214572061653355,1.1612819042913203
04025_TW,MZ,scenes val.,0.7727679043118973,1.0271627243845811
04027_TW,MZ,scenes val.,0.8089598877134926,1.1240119467230338
04029_TW,MZ,scenes val.,0.7910370702445743,1.0741966166377408
04032_TW,MZ,scenes val.,0.8117033597484745,1.1320020857397883
04050_TW,DZ,scenes val.,0.7535252106207708,0.9810618664312538
04052_TW,DZ,scenes val.,0.8781190170796966,1.3674905066978682
04061_TW,DZ,scenes val.,0.8588652668260828,1.289003260193679
04065_TW,DZ,scenes val.,0.7792483429583157,1.043453964495376
04071_TW,DZ,scenes val.,0.5257804033457546,0.5842953997766662
04073_TW,DZ,scenes val.,0.6072508330528337,0.7045546426371049
04082_TW,DZ,scenes val.,0.75881156301771,0.993407543751426
04085_TW,DZ,scenes val.,0.8488877424887177,1.252158264576898
04093_TW,DZ,scenes val.,0.6257623667109855,0.7344205773616754
04098_TW,DZ,scenes val.,0.7391183928139861,0.948533450457806
04100_TW,DZ,scenes val.,0.7608249328067795,0.9981709537707455
04118_TW,DZ,scenes val.,0.7375635272692198,0.9451150475647239
04119_TW,DZ,scenes val.,0.631876117510584,0.7445330527679501
04125_TW,DZ,scenes val.,0.7115908368034259,0.8903991767553628
04130_TW,DZ,scenes val.,0.7561266956904423,0.9871085379758502
04133_TW,DZ,scenes val.,0.8438176708399137,1.2342847104069925
04148_TW,DZ,scenes val.,0.8577048128285685,1.2845966751603208
04149_TW,DZ,scenes val.,0.7513999216567031,0.9761626040708945
04152_TW,DZ,scenes val.,0.7909828156609954,1.0740516684415082
04153_TW,DZ,scenes val.,0.7713623680126017,1.0236829358817217
04156_TW,DZ,scenes val.,0.8919253819762492,1.43126420697379
04159_TW,DZ,scenes val.,0.5797110900519883,0.6620274496395978
04172_TW,DZ,scenes val.,0.8732248142161014,1.3465006985228394
